league,season,player_id,player_name,team_title,position,games,time,goals,assists,npg,xG_percentage,xA_percentage,npxG_percentage,shots,missed_shots,key_passes,yellow_cards,red_cards
la_liga,2015-2016,2088,Edgar Méndez,Granada,D F M S,15,734,1,0,1,34.91431867395374,30.171362652092533,34.91431867395374,11,10,6,4,0
la_liga,2015-2016,2096,Andrés Iniesta,Barcelona,M S,28,2248,1,2,1,24.61134712438577,50.777305751228454,24.61134712438577,23,22,32,2,0
la_liga,2015-2016,2100,Rafinha,Barcelona,F M S,6,283,1,0,1,29.503847894315026,40.99230421136995,29.503847894315026,2,1,6,0,0
la_liga,2015-2016,2111,Víctor Álvarez,Espanyol,D M S,27,1976,1,2,1,29.69352684431102,40.61294631137797,29.69352684431102,13,12,17,6,0
la_liga,2015-2016,2113,Víctor Sánchez,Espanyol,M S,29,2321,1,6,1,28.564219737314318,42.871560525371365,28.564219737314318,24,23,24,11,2
la_liga,2015-2016,2121,Salva Sevilla,Espanyol,M S,15,523,1,0,1,35.188854187702326,29.62229162459535,35.188854187702326,7,6,13,3,0
la_liga,2015-2016,2122,Joan Jordán,Espanyol,M S,9,622,1,0,1,30.536798123191982,38.926403753616036,30.536798123191982,9,8,9,3,0
la_liga,2015-2016,2142,Álvaro Cejudo,Real Betis,D M S,30,1878,1,2,1,29.563327328509715,40.87334534298057,29.563327328509715,36,35,26,10,0
la_liga,2015-2016,2145,Petros,Real Betis,M S,30,2328,1,1,1,19.637478842487525,60.72504231502494,19.637478842487525,9,8,15,7,1
la_liga,2015-2016,2147,Charly Musonda,Real Betis,M S,16,1227,1,1,1,30.716623348662388,38.566753302675224,30.716623348662388,14,13,12,2,0
la_liga,2015-2016,2148,Joaquín,Real Betis,M S,30,1961,1,5,1,27.214652912240776,45.57069417551844,27.214652912240776,27,26,50,3,0
la_liga,2015-2016,2155,Jorge Molina,Real Betis,F S,23,914,1,1,1,36.49399402417712,27.01201195164576,36.49399402417712,14,13,10,4,0
la_liga,2015-2016,2159,Tito,Rayo Vallecano,D,29,2487,1,3,1,14.3237271833592,71.3525456332816,14.3237271833592,12,11,15,4,2
la_liga,2015-2016,2160,Antonio Amaya,Rayo Vallecano,D S,17,1032,1,0,1,38.79094062393598,22.41811875212804,38.79094062393598,3,2,1,4,1
la_liga,2015-2016,2176,Carl Medjani,Levante,D,14,1260,1,0,1,39.06304320082607,21.873913598347862,39.06304320082607,5,4,3,1,0
la_liga,2015-2016,2179,Simao Mate,Levante,D M S,30,2181,1,0,1,37.84849831708337,24.30300336583327,37.84849831708337,10,9,3,10,2
la_liga,2015-2016,2182,Jefferson Lerma,Levante,D M S,33,2687,1,2,1,30.046976253893387,39.906047492213226,30.046976253893387,35,34,28,11,0
la_liga,2015-2016,2183,Rubén García,Levante,F M S,22,1004,1,0,1,21.623211393005715,56.75357721398857,21.623211393005715,15,14,21,5,0
la_liga,2015-2016,2189,Pedro López,Levante,D S,17,1295,1,0,1,38.602597363384625,22.794805273230743,38.602597363384625,6,5,4,8,0
la_liga,2015-2016,2191,Vigaray,Getafe,D,14,1195,1,0,1,31.84821581730453,36.303568365390944,31.84821581730453,4,3,7,5,1
la_liga,2015-2016,2193,Cala,Getafe,D S,22,1910,1,1,1,41.94400183034505,16.111996339309894,41.94400183034505,6,5,5,10,1
la_liga,2015-2016,2203,Emiliano Buendía,Getafe,D F M S,17,730,1,0,1,44.62309475431564,10.753810491368736,44.62309475431564,13,12,5,5,1
la_liga,2015-2016,2213,Nacho Cases,Sporting Gijon,M S,24,1967,1,0,1,35.48254757285883,29.03490485428234,35.48254757285883,21,20,9,10,2
la_liga,2015-2016,2228,Aritz Elustondo,Real Sociedad,D S,31,2603,1,0,1,40.98048140327034,18.039037193459322,40.98048140327034,16,15,10,8,0
la_liga,2015-2016,2230,David Zurutuza,Real Sociedad,F M S,16,1134,1,3,1,37.27813437323878,25.44373125352245,37.27813437323878,18,17,14,1,0
la_liga,2015-2016,2231,Markel Bergara,Real Sociedad,M S,20,1355,1,0,1,36.88772632054677,26.224547358906474,36.88772632054677,12,11,5,6,1
la_liga,2015-2016,2232,Asier Illarramendi,Real Sociedad,M S,33,2848,1,1,1,21.420477033282765,57.15904593343447,21.420477033282765,22,21,29,15,0
la_liga,2015-2016,2238,Jon Bautista,Real Sociedad,F S,4,118,1,0,1,48.34036857751475,3.3192628449704844,48.34036857751475,4,3,2,2,0
la_liga,2015-2016,2248,Casemiro,Real Madrid,M S,23,1526,1,3,1,33.261481110683874,33.477037778632244,33.261481110683874,20,19,7,7,0
la_liga,2015-2016,2258,Pepe,Real Madrid,D,21,1887,1,1,1,29.249360455475053,41.501279089049895,29.249360455475053,12,11,7,5,0
la_liga,2015-2016,2262,Juanfran,Atletico Madrid,D S,35,3032,1,1,1,21.998395015877563,56.003209968244875,21.998395015877563,7,6,29,6,0
la_liga,2015-2016,2264,Diego Godín,Atletico Madrid,D,31,2650,1,1,1,39.71243388337221,20.575132233255577,39.71243388337221,25,24,7,5,1
la_liga,2015-2016,2265,Filipe Luis,Atletico Madrid,D,32,2833,1,4,1,19.538814525693844,60.922370948612304,19.538814525693844,8,7,28,11,1
la_liga,2015-2016,2268,Gabi,Atletico Madrid,M S,35,2885,1,3,1,14.057967730585489,71.88406453882902,14.057967730585489,17,16,27,11,1
la_liga,2015-2016,2273,Tiago,Atletico Madrid,M S,14,1050,1,2,1,27.78974230870296,44.420515382594076,27.78974230870296,7,6,7,4,0
la_liga,2015-2016,2274,Luciano Vietto,Atletico Madrid,F S,19,984,1,3,1,35.36546441671257,29.269071166574857,35.36546441671257,25,24,14,3,0
la_liga,2015-2016,2278,Giménez,Atletico Madrid,D,27,2430,1,1,1,32.504367006317445,34.9912659873651,32.504367006317445,12,11,8,8,0
la_liga,2015-2016,2280,Jonny,Celta Vigo,D S,36,2963,1,4,1,17.713793548309418,64.57241290338116,17.713793548309418,14,13,22,8,2
la_liga,2015-2016,2281,Hugo Mallo,Celta Vigo,D S,34,2948,1,4,1,13.005034779967495,73.98993044006501,13.005034779967495,7,6,17,9,0
la_liga,2015-2016,2303,Samu Castillejo,Villarreal,F M S,28,1695,1,1,1,37.8655178202922,24.26896435941561,37.8655178202922,24,23,22,4,0
la_liga,2015-2016,2316,Juanfran,Deportivo La Coruna,D M S,35,2688,1,2,1,22.831283428761264,54.337433142477465,22.831283428761264,19,18,20,4,0
la_liga,2015-2016,2335,Pablo Fornals,Malaga,M S,27,1276,1,0,1,42.83998900985601,14.320021980287972,42.83998900985601,22,21,13,1,0
la_liga,2015-2016,2345,Duda,Malaga,M S,26,1059,1,1,1,28.83475212379647,52.281904414882085,18.883343461321445,23,22,41,4,0
la_liga,2015-2016,2347,Federico Ricca,Malaga,D S,8,640,1,1,1,30.856767229091147,38.286465541817705,30.856767229091147,2,1,5,3,0
la_liga,2015-2016,2356,Roque Mesa,Las Palmas,M,34,2847,1,2,1,33.07071655593049,33.85856688813904,33.07071655593049,34,33,16,12,0
la_liga,2015-2016,2362,Mubarak Wakaso,Las Palmas,M S,20,898,1,0,1,29.846003225862148,40.307993548275704,29.846003225862148,19,18,8,11,0
la_liga,2015-2016,2363,Vicente Gómez,Las Palmas,M S,21,1459,1,1,1,24.284063726299145,51.43187254740171,24.284063726299145,7,6,7,3,0
la_liga,2015-2016,2364,David Simón,Las Palmas,D S,27,2264,1,2,1,29.943374460150153,40.113251079699694,29.943374460150153,12,11,19,7,0
la_liga,2015-2016,2369,Toni Kroos,Real Madrid,M,32,2746,1,10,1,11.094723681888055,77.81055263622389,11.094723681888055,20,19,57,3,0
la_liga,2015-2016,2379,João Cancelo,Valencia,D F M S,28,2118,1,4,1,23.88869732803032,52.22260534393936,23.88869732803032,9,8,16,5,1
la_liga,2015-2016,2388,Zouhair Feddal,Levante,D,28,2520,1,1,1,33.629200354304025,32.74159929139194,33.629200354304025,13,12,5,9,1
la_liga,2015-2016,2397,Beñat,Athletic Club,M S,36,2900,1,5,1,17.884955594256123,64.23008881148775,17.884955594256123,29,28,63,8,0
la_liga,2015-2016,2403,Íñigo Lekue,Athletic Club,D M S,20,1159,1,0,1,30.967755896205745,38.06448820758852,30.967755896205745,11,10,12,2,0
la_liga,2015-2016,2404,Elustondo,Athletic Club,D M S,11,457,1,0,1,46.51429172003599,6.971416559928026,46.51429172003599,3,2,2,1,0
la_liga,2015-2016,2406,Mikel Rico,Athletic Club,M S,17,696,1,1,1,27.475334298784144,45.04933140243171,27.475334298784144,12,11,5,2,1
la_liga,2015-2016,2429,Hernán,Las Palmas,D M S,18,928,1,0,1,47.1526069164798,5.6947861670404105,47.1526069164798,9,8,2,4,0
la_liga,2015-2016,2431,Abraham,Espanyol,M S,20,1104,1,1,1,37.16875909976638,25.66248180046722,37.16875909976638,15,14,15,1,0
la_liga,2015-2016,2432,Burgui,Espanyol,F M S,26,969,1,3,1,33.4385609610209,41.94355523889375,24.617883800085362,30,29,17,0,0
la_liga,2015-2016,2435,Óscar Duarte,Espanyol,D M S,14,1196,1,0,1,49.69745191852342,0.6050961629531546,49.69745191852342,8,7,1,5,0
la_liga,2015-2016,2441,Reyes,Sevilla,M S,24,1187,1,1,1,24.906514516912416,50.18697096617518,24.906514516912416,21,20,32,6,0
la_liga,2015-2016,2443,Michael Krohn-Dehli,Sevilla,M S,27,1656,1,3,1,28.82523146356284,42.34953707287433,28.82523146356284,25,24,35,3,0
la_liga,2015-2016,2445,Heiko Westermann,Real Betis,D,20,1632,1,0,1,48.917647599107454,2.16470480178509,48.917647599107454,15,14,2,3,2
la_liga,2015-2016,2452,De Marcos,Athletic Club,D M S,34,2886,1,3,1,22.363213924398632,55.273572151202735,22.363213924398632,13,12,24,6,0
la_liga,2015-2016,2484,Iñigo Martínez,Real Sociedad,D,30,2700,1,0,1,42.36940056586282,15.261198868274361,42.36940056586282,16,15,3,7,0
la_liga,2015-2016,2488,Raúl Baena,Rayo Vallecano,M S,24,1838,1,1,1,40.53730807385647,18.925383852287073,40.53730807385647,10,9,11,10,1
la_liga,2015-2016,2495,Mateo Musacchio,Villarreal,D S,13,1008,1,0,1,47.3834963343576,5.233007331284788,47.3834963343576,2,1,2,1,0
la_liga,2015-2016,2497,Dani Ndi,Sporting Gijon,M S,15,749,1,0,1,47.941635814225336,4.116728371549321,47.941635814225336,13,12,7,2,0
la_liga,2015-2016,2502,Claudio Beauvue,Celta Vigo,F M S,10,502,1,0,1,41.914022141549324,16.17195571690136,41.914022141549324,11,10,5,1,0
la_liga,2015-2016,2509,Dimitri Foulquier,Granada,D M S,21,1520,1,1,1,30.85415942580757,38.29168114838486,30.85415942580757,6,5,11,5,0
la_liga,2015-2016,2525,Juankar,Malaga,D M S,19,1247,1,2,1,36.91749208329639,26.165015833407217,36.91749208329639,15,14,15,1,0
la_liga,2015-2016,2538,Zakaria Bakkali,Valencia,F M S,16,552,1,3,1,19.032985721051183,61.93402855789763,19.032985721051183,13,12,12,1,0
la_liga,2015-2016,2539,Jaume Costa,Villarreal,D S,18,1542,1,1,1,33.78728754484237,32.42542491031526,33.78728754484237,4,3,6,8,0
la_liga,2015-2016,2572,Alexis,Getafe,D,15,1350,1,0,1,25.568265785152487,48.86346842969502,25.568265785152487,2,1,6,7,0
la_liga,2015-2016,2588,Antolin Alcaraz,Las Palmas,D,6,540,1,0,1,46.65515272994875,6.689694540102485,46.65515272994875,2,1,2,2,0
la_liga,2015-2016,2591,Mikel Arruabarrena,Eibar,S,6,55,1,0,1,50.0,0.0,50.0,1,0,0,0,0
la_liga,2015-2016,2595,Adnane Tighadouini,Malaga,F M S,10,386,1,0,1,42.063213225198524,15.873573549602952,42.063213225198524,15,14,5,0,0
la_liga,2015-2016,2600,Fontàs,Celta Vigo,D S,7,540,1,0,1,43.570505123310774,12.858989753378461,43.570505123310774,2,1,2,1,0
la_liga,2015-2016,2604,Vincenzo Rennella,Real Betis,F S,6,189,1,0,1,47.70154975936612,4.5969004812677605,47.70154975936612,5,4,1,1,0
la_liga,2015-2016,177,Marcelo Díaz,Celta Vigo,M S,14,984,0,1,0,35.39432092277431,29.211358154451382,35.39432092277431,12,12,2,3,0
la_liga,2015-2016,575,Nordin Amrabat,Malaga,F M,13,1019,0,1,0,34.61107669494775,43.21204117637656,22.176882128675693,26,26,17,5,1
la_liga,2015-2016,949,Giedrius Arlauskis,Espanyol,GK,3,226,0,0,0,0.0,0.0,0.0,0,0,0,0,0
la_liga,2015-2016,962,José Ángel Crespo,Rayo Vallecano,D,9,718,0,0,0,50.0,0.0,50.0,1,1,0,4,0
la_liga,2015-2016,1000,Federico Fazio,Sevilla,D,4,294,0,0,0,17.70763236276716,64.58473527446569,17.70763236276716,1,1,1,0,1
la_liga,2015-2016,1145,Rodrigo de Paul,Valencia,F M S,9,523,0,0,0,28.972730421556953,42.0545391568861,28.972730421556953,10,10,16,3,0
la_liga,2015-2016,1164,Cristiano Biraghi,Granada,D,32,2828,0,1,0,18.384420374224202,63.231159251551595,18.384420374224202,11,11,16,8,1
la_liga,2015-2016,1288,Dani Alves,Barcelona,D S,29,2148,0,4,0,17.255361828636005,65.489276342728,17.255361828636005,16,16,21,6,0
la_liga,2015-2016,1436,Sebastián Cristóforo,Sevilla,M S,21,1456,0,1,0,29.646627372047675,40.706745255904664,29.646627372047675,3,3,6,5,0
la_liga,2015-2016,1445,Simone Verdi,Eibar,M S,9,287,0,0,0,13.98507817380368,72.02984365239263,13.98507817380368,6,6,7,2,0
la_liga,2015-2016,1680,Luis Hernández,Sporting Gijon,D,36,3224,0,0,0,35.45688273875305,29.08623452249391,35.45688273875305,9,9,16,4,1
la_liga,2015-2016,1704,Álvaro Arbeloa,Real Madrid,D S,6,257,0,0,0,0.0,100.0,0.0,0,0,1,1,0
la_liga,2015-2016,1706,Antonio Barragán,Valencia,D S,24,1666,0,0,0,0.0,100.0,0.0,0,0,7,5,1
la_liga,2015-2016,1726,Abdoulaye Doucouré,Granada,M S,15,1158,0,2,0,30.582191943538962,38.835616112922075,30.582191943538962,10,10,11,5,0
la_liga,2015-2016,1731,Claudio Bravo,Barcelona,GK,32,2879,0,0,0,0.0,0.0,0.0,0,0,0,0,0
la_liga,2015-2016,1739,Eric Bailly,Villarreal,D,25,2029,0,0,0,21.936151666776812,56.12769666644638,21.936151666776812,4,4,2,9,1
la_liga,2015-2016,1950,Martín Montoya,Real Betis,D,13,1169,0,1,0,3.058949955854764,93.88210008829047,3.058949955854764,1,1,4,4,0
la_liga,2015-2016,1977,Manuel Iturra,Rayo Vallecano,M S,6,384,0,0,0,0.0,100.0,0.0,0,0,2,2,1
la_liga,2015-2016,2024,Diogo Figueiras,Sevilla,D M,4,279,0,0,0,24.594258738495654,50.81148252300868,24.594258738495654,2,2,3,2,0
la_liga,2015-2016,2061,Beto,Sevilla,GK,4,360,0,0,0,0.0,0.0,0.0,0,0,0,1,0
la_liga,2015-2016,2062,Nico Pareja,Sevilla,D S,2,121,0,0,0,0.0,100.0,0.0,0,0,1,1,0
la_liga,2015-2016,2063,Timothée Kolodziejczak,Sevilla,D S,29,2388,0,0,0,46.04553165554597,7.908936688908049,46.04553165554597,8,8,3,6,1
la_liga,2015-2016,2066,Curro,Sevilla,M S,4,299,0,1,0,17.5876643687376,64.8246712625248,17.5876643687376,3,3,4,3,0
la_liga,2015-2016,2070,Carlos Fernández,Sevilla,S,1,26,0,0,0,0.0,100.0,0.0,0,0,1,0,0
la_liga,2015-2016,2072,Sergio Rico,Sevilla,GK,34,3060,0,0,0,0.0,0.0,0.0,0,0,0,2,0
la_liga,2015-2016,2075,Andrés Fernández,Granada,GK,37,3330,0,0,0,0.0,100.0,0.0,0,0,2,6,1
la_liga,2015-2016,2076,Miguel Lopes,Granada,D S,26,1977,0,1,0,12.625204714175045,74.7495905716499,12.625204714175045,11,11,11,8,1
la_liga,2015-2016,2080,Rubén Pérez,Granada,M S,31,2486,0,2,0,28.877596149305152,42.24480770138969,28.877596149305152,17,17,23,17,0
la_liga,2015-2016,2083,Rene Krhin,Granada,M S,24,1429,0,0,0,45.007614416569055,9.98477116686189,45.007614416569055,8,8,5,3,0
la_liga,2015-2016,2085,Lombán,Granada,D S,31,2625,0,0,0,44.423519683828395,11.152960632343202,44.423519683828395,13,13,5,6,0
la_liga,2015-2016,2086,Jesús Fernández,Granada,GK,1,90,0,0,0,0.0,100.0,0.0,0,0,1,0,0
la_liga,2015-2016,2087,David Barral,Granada,F S,14,353,0,0,0,49.22531116946981,1.5493776610603769,49.22531116946981,18,18,2,2,1
la_liga,2015-2016,2089,Robert Ibáñez,Granada,M S,18,695,0,1,0,26.86512381169023,46.269752376619536,26.86512381169023,10,10,8,4,0
la_liga,2015-2016,2090,Marc-André ter Stegen,Barcelona,GK S,7,541,0,0,0,0.0,100.0,0.0,0,0,1,0,0
la_liga,2015-2016,2091,Javier Mascherano,Barcelona,D M S,32,2696,0,0,0,17.33362936063301,65.33274127873398,17.33362936063301,3,3,10,9,1
la_liga,2015-2016,2093,Jordi Alba,Barcelona,D S,31,2591,0,6,0,16.585469917552675,66.82906016489466,16.585469917552675,7,7,19,2,0
la_liga,2015-2016,2095,Sergio Busquets,Barcelona,M S,35,2914,0,4,0,5.441174291138111,89.11765141772378,5.441174291138111,6,6,19,6,0
la_liga,2015-2016,2101,Jeremy Mathieu,Barcelona,D S,21,1263,0,2,0,20.376779209432865,59.24644158113427,20.376779209432865,7,7,4,2,0
la_liga,2015-2016,2103,Aleix Vidal,Barcelona,D S,9,542,0,1,0,6.436215556598121,87.12756888680376,6.436215556598121,1,1,6,1,0
la_liga,2015-2016,2104,Sergi Roberto,Barcelona,D F M S,31,1916,0,5,0,16.46387296568175,67.07225406863651,16.46387296568175,16,16,20,1,0
la_liga,2015-2016,2107,Pau López,Espanyol,GK S,36,3194,0,0,0,0.0,0.0,0.0,0,0,0,4,0
la_liga,2015-2016,2108,Javi López,Espanyol,D M S,31,2420,0,2,0,5.794282664357022,88.41143467128596,5.794282664357022,3,3,7,11,0
la_liga,2015-2016,2110,Rubén Duarte,Espanyol,D S,22,1863,0,1,0,20.596429030714557,58.80714193857089,20.596429030714557,11,11,11,5,0
la_liga,2015-2016,2114,José Cañas,Espanyol,M S,13,685,0,0,0,0.0,100.0,0.0,0,0,2,5,0
la_liga,2015-2016,2118,Paco Montañés,Espanyol,M S,7,269,0,0,0,32.327253565360834,35.34549286927834,32.327253565360834,4,4,3,1,0
la_liga,2015-2016,2119,Rober Correa,Espanyol,D S,7,473,0,0,0,0.0,0.0,0.0,0,0,0,2,1
la_liga,2015-2016,2124,Xabi Irureta,Eibar,GK,4,360,0,0,0,0.0,0.0,0.0,0,0,0,0,0
la_liga,2015-2016,2126,Mauro Dos Santos,Eibar,D S,31,2681,0,1,0,25.11068933668478,49.77862132663045,25.11068933668478,12,12,5,7,0
la_liga,2015-2016,2127,Iván Ramis,Eibar,D S,23,1792,0,1,0,29.117070960015102,41.7658580799698,29.117070960015102,8,8,4,7,1
la_liga,2015-2016,2128,David Juncà,Eibar,D S,31,2334,0,4,0,8.649433685924766,82.70113262815046,8.649433685924766,9,9,21,8,0
la_liga,2015-2016,2129,Josip Radosevic,Eibar,M S,8,406,0,0,0,10.233323367031954,79.53335326593609,10.233323367031954,1,1,1,1,1
la_liga,2015-2016,2130,Dani García,Eibar,M,35,3062,0,0,0,55.952698873553544,23.95557016208658,20.09173096435988,20,20,13,15,0
la_liga,2015-2016,2132,Jota,Eibar,M S,13,689,0,0,0,35.76811828454332,28.463763430913367,35.76811828454332,13,13,13,1,0
la_liga,2015-2016,2136,Izet Hajrovic,Eibar,M S,7,171,0,0,0,16.396219680759938,67.20756063848012,16.396219680759938,2,2,3,0,0
la_liga,2015-2016,2137,Aleksandar Pantic,Eibar,D S,20,1677,0,0,0,47.760485446835126,4.479029106329743,47.760485446835126,9,9,1,6,0
la_liga,2015-2016,2138,Asier Riesgo,Eibar,GK,34,3060,0,0,0,0.0,0.0,0.0,0,0,0,1,0
la_liga,2015-2016,2139,Ion Ansotegi,Eibar,D S,8,542,0,0,0,48.08287171211576,3.834256575768475,48.08287171211576,4,4,2,0,0
la_liga,2015-2016,2140,Borja Ekiza,Eibar,D S,4,192,0,0,0,0.0,0.0,0.0,0,0,0,1,0
la_liga,2015-2016,2141,Antonio Adán,Real Betis,GK,36,3213,0,0,0,0.0,100.0,0.0,0,0,2,6,0
la_liga,2015-2016,2146,Xavi Torres,Real Betis,M S,12,628,0,0,0,47.807668458525015,4.3846630829499675,47.807668458525015,7,7,1,2,0
la_liga,2015-2016,2149,Francisco Portillo,Real Betis,M S,19,965,0,0,0,15.540796247415248,68.91840750516951,15.540796247415248,5,5,17,4,0
la_liga,2015-2016,2151,Francisco Molinero,Real Betis,D S,21,1192,0,1,0,19.229682142408492,61.540635715183015,19.229682142408492,5,5,7,5,0
la_liga,2015-2016,2152,Varela,Real Betis,D S,14,908,0,1,0,21.06041256209384,57.87917487581231,21.06041256209384,6,6,9,3,0
la_liga,2015-2016,2153,Rafael van der Vaart,Real Betis,M S,7,176,0,0,0,45.26822311688055,9.463553766238912,45.26822311688055,6,6,2,0,0
la_liga,2015-2016,2154,Álvaro Vadillo,Real Betis,M S,3,85,0,0,0,9.549019604055605,80.90196079188878,9.549019604055605,1,1,2,0,0
la_liga,2015-2016,2156,Dani Giménez,Real Betis,GK S,3,207,0,0,0,0.0,0.0,0.0,0,0,0,0,0
la_liga,2015-2016,2157,Yoel,Rayo Vallecano,GK,9,810,0,0,0,0.0,100.0,0.0,0,0,1,1,0
la_liga,2015-2016,2158,Quini,Rayo Vallecano,D S,27,2052,0,1,0,27.327012128125155,45.34597574374969,27.327012128125155,18,18,8,7,0
la_liga,2015-2016,2161,Nacho,Rayo Vallecano,D,22,1717,0,0,0,29.272202405728315,41.45559518854336,29.272202405728315,15,15,11,7,0
la_liga,2015-2016,2169,Razvan Rat,Rayo Vallecano,D S,10,733,0,0,0,16.199694683753606,67.60061063249279,16.199694683753606,8,8,11,3,0
la_liga,2015-2016,2172,Juan Carlos,Rayo Vallecano,GK S,21,1800,0,0,0,0.0,100.0,0.0,0,0,1,1,0
la_liga,2015-2016,2173,Joni Montiel,Rayo Vallecano,M S,8,205,0,0,0,29.938529231090516,40.12294153781896,29.938529231090516,2,2,2,0,0
la_liga,2015-2016,2174,Diego Mariño,Levante,GK,23,2070,0,0,0,0.0,100.0,0.0,0,0,1,1,0
la_liga,2015-2016,2175,Iván López,Levante,D S,13,960,0,0,0,34.102703079981005,31.794593840037976,34.102703079981005,6,6,4,3,0
la_liga,2015-2016,2177,David Navarro,Levante,D,20,1694,0,0,0,47.93645754917979,4.127084901640422,47.93645754917979,7,7,1,3,1
la_liga,2015-2016,2178,Juanfran,Levante,D S,20,1517,0,1,0,29.610507922184354,40.77898415563128,29.610507922184354,3,3,6,8,0
la_liga,2015-2016,2181,Jordi Xumetra,Levante,F M S,13,529,0,0,0,46.17890079537711,7.642198409245787,46.17890079537711,8,8,2,5,0
la_liga,2015-2016,2187,Toño,Levante,D S,27,2388,0,1,0,11.51634014360312,76.96731971279375,11.51634014360312,11,11,19,8,0
la_liga,2015-2016,2188,Rubén Martínez,Levante,GK,15,1350,0,0,0,0.0,0.0,0.0,0,0,0,4,0
la_liga,2015-2016,2190,Vicente Guaita,Getafe,GK,38,3420,0,0,0,0.0,100.0,0.0,0,0,2,2,0
la_liga,2015-2016,2192,Santiago Vergini,Getafe,D S,26,2201,0,0,0,46.94762775707507,6.104744485849862,46.94762775707507,8,8,3,7,1
la_liga,2015-2016,2194,Damián Suárez,Getafe,D S,31,2636,0,3,0,7.621502451099034,84.75699509780192,7.621502451099034,9,9,31,7,1
la_liga,2015-2016,2195,Mehdi Lacen,Getafe,M,31,2668,0,0,0,30.563862931353135,38.872274137293715,30.563862931353135,13,13,10,8,0
la_liga,2015-2016,2201,Yoda,Getafe,D M S,18,971,0,0,0,40.679639149715555,18.640721700568875,40.679639149715555,8,8,9,3,0
la_liga,2015-2016,2205,Juan Rodríguez,Getafe,D M S,32,2520,0,1,0,40.644511687808496,18.710976624383,40.644511687808496,22,22,7,11,0
la_liga,2015-2016,2206,Álvaro Pereira,Getafe,D,6,412,0,0,0,10.141454327391674,79.71709134521664,10.141454327391674,2,2,3,2,1
la_liga,2015-2016,2208,Iván Cuéllar,Sporting Gijon,GK,32,2880,0,2,0,0.0,100.0,0.0,0,0,4,4,0
la_liga,2015-2016,2209,Alberto Lora,Sporting Gijon,D M S,31,2412,0,4,0,5.117239731429354,89.76552053714128,5.117239731429354,7,7,21,7,0
la_liga,2015-2016,2210,Jorge Meré,Sporting Gijon,D S,25,2175,0,0,0,49.15752306712734,1.6849538657453131,49.15752306712734,8,8,1,6,0
la_liga,2015-2016,2220,Rachid,Sporting Gijon,M S,18,1054,0,2,0,12.24965650665258,75.50068698669484,12.24965650665258,6,6,12,2,0
la_liga,2015-2016,2221,Igor Lichnovsky,Sporting Gijon,D,2,180,0,0,0,0.0,0.0,0.0,0,0,0,0,0
la_liga,2015-2016,2222,Pablo Pérez,Sporting Gijon,F M S,18,751,0,1,0,42.47815446858068,15.043691062838649,42.47815446858068,18,18,6,4,0
la_liga,2015-2016,2224,Alberto García,Sporting Gijon,GK,6,540,0,0,0,0.0,0.0,0.0,0,0,0,0,0
la_liga,2015-2016,2225,Gerónimo Rulli,Real Sociedad,GK,36,3191,0,0,0,0.0,100.0,0.0,0,0,1,5,1
la_liga,2015-2016,2226,Zaldúa,Real Sociedad,D S,13,918,0,0,0,14.160912057737992,71.67817588452402,14.160912057737992,2,2,4,5,0
la_liga,2015-2016,2227,Mikel González,Real Sociedad,D S,19,1550,0,0,0,41.279092554204446,17.441814891591108,41.279092554204446,5,5,1,1,0
la_liga,2015-2016,2229,Yuri,Real Sociedad,D,21,1850,0,4,0,16.714721353930116,66.57055729213978,16.714721353930116,14,14,15,10,0
la_liga,2015-2016,2237,Héctor,Real Sociedad,D S,13,392,0,1,0,22.505862914017293,54.98827417196542,22.505862914017293,4,4,1,1,0
la_liga,2015-2016,2239,Alberto De la Bella,Real Sociedad,D S,15,1248,0,2,0,9.317982124488559,81.36403575102288,9.317982124488559,4,4,11,5,0
la_liga,2015-2016,2240,Esteban Granero,Real Sociedad,M S,15,832,0,0,0,19.209169291294835,61.58166141741033,19.209169291294835,6,6,13,7,1
la_liga,2015-2016,2241,Oier,Real Sociedad,GK S,3,228,0,0,0,0.0,0.0,0.0,0,0,0,1,0
la_liga,2015-2016,2242,Rubén Pardo,Real Sociedad,M S,28,1785,0,7,0,22.552546547838286,54.89490690432341,22.552546547838286,36,36,45,7,0
la_liga,2015-2016,2243,Keylor Navas,Real Madrid,GK,34,3060,0,0,0,0.0,0.0,0.0,0,0,0,0,0
la_liga,2015-2016,2245,Raphael Varane,Real Madrid,D S,26,2182,0,0,0,49.311319073318046,1.3773618533638938,49.311319073318046,12,12,1,4,1
la_liga,2015-2016,2247,Nacho,Real Madrid,D S,16,1150,0,0,0,42.096427763084456,15.80714447383108,42.096427763084456,5,5,3,5,0
la_liga,2015-2016,2252,Borja Mayoral,Real Madrid,F S,6,283,0,0,0,46.906428633584625,6.18714273283076,46.906428633584625,3,3,1,0,0
la_liga,2015-2016,2254,Mateo Kovacic,Real Madrid,M S,25,1022,0,2,0,27.00547364663449,45.98905270673101,27.00547364663449,10,10,18,4,1
la_liga,2015-2016,2259,Kiko Casilla,Real Madrid,GK,4,360,0,0,0,0.0,0.0,0.0,0,0,0,0,0
la_liga,2015-2016,2260,Daniel Carvajal,Real Madrid,D S,22,1641,0,4,0,7.544555809577186,84.91088838084563,7.544555809577186,8,8,30,6,0
la_liga,2015-2016,2261,Jan Oblak,Atletico Madrid,GK,38,3420,0,0,0,0.0,100.0,0.0,0,0,1,0,0
